"","x"
"3470",51.2
"3471",51.25
"3472",51.3
"3473",51.35
"3474",51.4
"3475",51.45
"3476",51.5
"3477",51.55
"3478",51.6
"3479",51.65
"3480",51.7
"3481",51.75
"3482",51.8
"3483",51.85
"3484",51.9
"3485",51.95
"3486",52
"3487",52
"3488",52
"3489",52
"3490",52.05
"3491",52.1
"3492",52.15
"3493",52.2
"3494",52.25
"3495",52.3
"3496",52.35
"3497",52.4
"3498",52.45
"3499",52.5
"3500",52.55
"3501",52.6
"3502",52.65
"3503",52.7
"3504",52.75
"3505",52.8
"3506",52.85
"3507",52.9
"3508",52.95
"3509",53
"3510",53.05
"3511",53.1
"3512",53.15
"3513",53.2
"3514",53.25
"3515",53.3
"3516",53.35
"3517",53.4
"3518",53.45
"3519",53.5
"3520",53.55
"3521",53.6000000000001
"3522",53.65
"3523",53.7
"3524",53.75
"3525",53.8
"3526",53.8500000000001
"3527",53.9
"3528",53.95
"3529",54
"3530",54.05
"3531",54.1000000000001
"3532",54.15
"3533",54.2
"3534",54.25
"3535",54.3
"3536",54.3
"3537",54.3
"3538",54.3500000000001
"3539",54.4
"3540",54.4
"3541",54.4
"3542",54.4
"3543",54.4
"3544",54.45
"3545",54.5
"3546",54.55
"3547",54.6000000000001
"3548",54.6000000000001
"3549",54.6000000000001
"3550",54.6000000000001
"3551",54.65
"3552",54.7
"3553",54.75
"3554",54.8
"3555",54.8500000000001
"3556",54.9
"3557",54.95
"3558",55
"3559",55.05
"3560",55.1000000000001
"3561",55.15
"3562",55.2
"3563",55.25
"3564",55.3
"3565",55.3500000000001
"3566",55.4
"3567",55.4500000000001
"3568",55.5
"3569",55.55
"3570",55.6000000000001
"3571",55.65
"3572",55.7000000000001
"3573",55.75
"3574",55.8
"3575",55.8500000000001
"3576",55.8500000000001
"3577",55.8500000000001
"3578",55.8500000000001
"3579",55.8500000000001
"3580",55.9
"3581",55.9
"3582",55.9
"3583",55.9
"3584",55.9
"3585",55.9
"3586",55.9
"3587",55.9
"3588",55.9
"3589",55.9
"3590",55.9
"3591",55.9
"3592",55.9
"3593",55.9
"3594",55.9
"3595",55.9
"3596",55.9
"3597",55.9
"3598",55.9
"3599",55.9
"3600",55.9
"3601",55.9
"3602",55.9
"3603",55.9
"3604",55.9
"3605",55.9
"3606",55.9
"3607",55.9
"3608",55.9
"3609",55.9
"3610",55.9
"3611",55.9
"3612",55.9
"3613",55.9
"3614",55.9
"3615",55.9
"3616",55.9
"3617",55.9
"3618",55.9
"3619",55.9
"3620",55.9
"3621",55.9
"3622",55.9
"3623",55.9
"3624",55.9
"3625",55.9
"3626",55.9
"3627",55.9
"3628",55.9
"3629",55.9
"3630",55.9
"3631",55.9
"3632",55.9
"3633",55.9
"3634",55.9
"3635",55.9
"3636",55.9
"3637",55.9
"3638",55.9
"3639",55.9
"3640",55.9
"3641",55.9
"3642",55.9500000000001
"3643",55.9500000000001
"3644",55.9500000000001
"3645",55.9500000000001
"3646",55.9500000000001
"3647",55.9500000000001
"3648",55.9500000000001
"3649",55.9500000000001
"3650",55.9500000000001
"3651",55.9500000000001
"3652",55.9500000000001
"3653",55.9500000000001
"3654",55.9500000000001
"3655",55.9500000000001
"3656",55.9500000000001
"3657",55.9500000000001
"3658",55.9500000000001
"3659",55.9500000000001
"3660",55.9500000000001
"3661",55.9500000000001
"3662",55.9500000000001
"3663",55.9500000000001
"3664",55.9500000000001
"3665",55.9500000000001
"3666",55.9500000000001
"3667",55.9500000000001
"3668",55.9500000000001
"3669",55.9500000000001
"3670",55.9500000000001
"3671",55.9500000000001
"3672",55.9500000000001
"3673",55.9500000000001
"3674",55.9500000000001
"3675",55.9500000000001
"3676",55.9500000000001
"3677",55.9500000000001
"3678",55.9500000000001
"3679",55.9500000000001
"3680",55.9500000000001
"3681",55.9500000000001
"3682",55.9500000000001
"3683",55.9500000000001
"3684",55.9500000000001
"3685",55.9500000000001
"3686",55.9500000000001
"3687",55.9500000000001
"3688",55.9500000000001
"3689",55.9500000000001
"3690",55.9500000000001
"3691",55.9500000000001
"3692",55.9500000000001
"3693",55.9500000000001
"3694",55.9500000000001
"3695",55.9500000000001
"3696",55.9500000000001
"3697",55.9500000000001
"3698",55.9500000000001
"3699",55.9500000000001
"3700",55.9500000000001
"3701",55.9500000000001
"3702",55.9500000000001
"3703",55.9500000000001
"3704",55.9500000000001
"3705",55.9500000000001
"3706",55.9500000000001
"3707",55.9500000000001
"3708",55.9500000000001
"3709",55.9500000000001
"3710",55.9500000000001
"3711",55.9500000000001
"3712",55.9500000000001
"3713",55.9500000000001
"3714",55.9500000000001
"3715",55.9500000000001
"3716",55.9500000000001
"3717",55.9500000000001
"3718",55.9500000000001
"3719",55.9500000000001
"3720",55.9500000000001
"3721",55.9500000000001
"3722",55.9500000000001
"3723",55.9500000000001
"3724",55.9500000000001
"3725",55.9500000000001
"3726",55.9500000000001
"3727",55.9500000000001
"3728",55.9500000000001
"3729",55.9500000000001
"3730",55.9500000000001
"3731",55.9500000000001
"3732",55.9500000000001
"3733",55.9500000000001
"3734",55.9500000000001
"3735",55.9500000000001
"3736",55.9500000000001
"3737",55.9500000000001
"3738",55.9500000000001
"3739",55.9500000000001
"3740",55.9500000000001
"3741",55.9500000000001
"3742",55.9500000000001
"3743",55.9500000000001
"3744",55.9500000000001
"3745",55.9500000000001
"3746",55.9500000000001
"3747",55.9500000000001
"3748",55.9500000000001
"3749",55.9500000000001
"3750",55.9500000000001
"3751",55.9500000000001
"3752",55.9500000000001
"3753",55.9500000000001
"3754",55.9500000000001
"3755",55.9500000000001
"3756",55.9500000000001
"3757",55.9500000000001
"3758",55.9500000000001
"3759",55.9500000000001
"3760",55.9500000000001
"3761",55.9500000000001
"3762",55.9500000000001
"3763",55.9500000000001
"3764",55.9500000000001
"3765",55.9500000000001
"3766",55.9500000000001
"3767",55.9500000000001
"3768",55.9500000000001
"3769",55.9500000000001
"3770",55.9500000000001
"3771",55.9500000000001
"3772",55.9500000000001
"3773",55.9500000000001
"3774",55.9500000000001
"3775",55.9500000000001
"3776",55.9500000000001
"3777",55.9500000000001
"3778",55.9500000000001
"3779",55.9500000000001
"3780",55.9500000000001
"3781",55.9500000000001
"3782",55.9500000000001
"3783",55.9500000000001
"3784",55.9500000000001
"3785",55.9500000000001
"3786",55.9500000000001
"3787",55.9500000000001
"3788",55.9500000000001
"3789",55.9500000000001
"3790",55.9500000000001
"3791",55.9500000000001
"3792",55.9500000000001
"3793",55.9500000000001
"3794",55.9500000000001
"3795",55.9500000000001
"3796",55.9500000000001
"3797",55.9500000000001
"3798",55.9500000000001
"3799",55.9500000000001
"3800",55.9500000000001
"3801",55.9500000000001
"3802",55.9500000000001
"3803",55.9500000000001
"3804",55.9500000000001
"3805",55.9500000000001
"3806",55.9500000000001
"3807",55.9500000000001
"3808",55.9500000000001
"3809",55.9500000000001
"3810",55.9500000000001
"3811",55.9500000000001
"3812",55.9500000000001
"3813",55.9500000000001
"3814",55.9500000000001
"3815",55.9500000000001
"3816",55.9500000000001
"3817",55.9500000000001
"3818",55.9500000000001
"3819",55.9500000000001
"3820",55.9500000000001
"3821",55.9500000000001
"3822",55.9500000000001
"3823",55.9500000000001
"3824",55.9500000000001
"3825",55.9500000000001
"3826",55.9500000000001
"3827",55.9500000000001
"3828",55.9500000000001
"3829",55.9500000000001
"3830",55.9500000000001
"3831",55.9500000000001
"3832",55.9500000000001
"3833",55.9500000000001
"3834",55.9500000000001
"3835",55.9500000000001
"3836",55.9500000000001
"3837",55.9500000000001
"3838",55.9500000000001
"3839",55.9500000000001
"3840",55.9500000000001
"3841",55.9500000000001
"3842",55.9500000000001
"3843",55.9500000000001
"3844",55.9500000000001
"3845",55.9500000000001
"3846",55.9500000000001
"3847",55.9500000000001
"3848",55.9500000000001
"3849",55.9500000000001
"3850",55.9500000000001
"3851",55.9500000000001
"3852",55.9500000000001
"3853",55.9500000000001
"3854",55.9500000000001
"3855",55.9500000000001
"3856",55.9500000000001
"3857",55.9500000000001
"3858",55.9500000000001
"3859",55.9500000000001
"3860",55.9500000000001
"3861",55.9500000000001
"3862",55.9500000000001
"3863",55.9500000000001
"3864",55.9500000000001
"3865",55.9500000000001
"3866",55.9500000000001
"3867",55.9500000000001
"3868",55.9500000000001
"3869",55.9500000000001
"3870",55.9500000000001
"3871",55.9500000000001
"3872",55.9500000000001
"3873",55.9500000000001
"3874",55.9500000000001
"3875",55.9500000000001
"3876",55.9500000000001
"3877",55.9500000000001
"3878",55.9500000000001
"3879",55.9500000000001
"3880",55.9500000000001
"3881",55.9500000000001
"3882",55.9500000000001
"3883",55.9500000000001
"3884",55.9500000000001
"3885",55.9500000000001
"3886",55.9500000000001
"3887",55.9500000000001
"3888",55.9500000000001
"3889",55.9500000000001
"3890",55.9500000000001
"3891",55.9500000000001
"3892",55.9500000000001
"3893",55.9500000000001
"3894",55.9500000000001
"3895",55.9500000000001
"3896",55.9500000000001
"3897",55.9500000000001
"3898",55.9500000000001
"3899",55.9500000000001
"3900",55.9500000000001
"3901",55.9500000000001
"3902",55.9500000000001
"3903",55.9500000000001
"3904",55.9500000000001
"3905",55.9500000000001
"3906",55.9500000000001
"3907",55.9500000000001
"3908",55.9500000000001
"3909",55.9500000000001
"3910",55.9500000000001
"3911",55.9500000000001
"3912",55.9500000000001
"3913",55.9500000000001
"3914",55.9500000000001
"3915",55.9500000000001
"3916",55.9500000000001
"3917",55.9500000000001
"3918",55.9500000000001
"3919",55.9500000000001
"3920",55.9500000000001
"3921",55.9500000000001
"3922",55.9500000000001
"3923",55.9500000000001
"3924",55.9500000000001
"3925",55.9500000000001
"3926",55.9500000000001
"3927",55.9500000000001
"3928",55.9500000000001
"3929",55.9500000000001
"3930",55.9500000000001
"3931",55.9500000000001
"3932",55.9500000000001
"3933",55.9500000000001
"3934",55.9500000000001
"3935",55.9500000000001
"3936",55.9500000000001
"3937",55.9500000000001
"3938",55.9500000000001
"3939",55.9500000000001
"3940",55.9500000000001
"3941",55.9500000000001
"3942",55.9500000000001
"3943",56
"3944",56.05
"3945",56.05
"3946",56.1000000000001
"3947",56.15
"3948",56.2000000000001
"3949",56.2000000000001
"3950",56.2000000000001
"3951",56.2000000000001
"3952",56.2000000000001
"3953",56.2000000000001
"3954",56.2000000000001
"3955",56.2000000000001
"3956",56.2000000000001
"3957",56.2000000000001
"3958",56.2000000000001
"3959",56.2000000000001
"3960",56.2000000000001
"3961",56.2000000000001
"3962",56.2000000000001
"3963",56.2000000000001
"3964",56.2000000000001
"3965",56.2000000000001
"3966",56.2000000000001
"3967",56.2000000000001
"3968",56.2000000000001
"3969",56.2000000000001
"3970",56.25
"3971",56.3
"3972",56.3
"3973",56.3
"3974",56.3
"3975",56.3
"3976",56.3
"3977",56.3
"3978",56.3
"3979",56.3
"3980",56.3
"3981",56.3
"3982",56.3
"3983",56.3
"3984",56.3
"3985",56.3
"3986",56.3
"3987",56.3
"3988",56.3
"3989",56.3
"3990",56.3
"3991",56.3
"3992",56.3
"3993",56.3
"3994",56.3
"3995",56.3
"3996",56.3
"3997",56.3
"3998",56.3
"3999",56.3
"4000",56.3
"4001",56.3
"4002",56.3
"4003",56.3
"4004",56.3
"4005",56.3
"4006",56.3
"4007",56.3
"4008",56.3
"4009",56.3
"4010",56.3
"4011",56.3
"4012",56.3
"4013",56.3
"4014",56.3
"4015",56.3
"4016",56.3
"4017",56.3
"4018",56.3
"4019",56.3
"4020",56.3
"4021",56.3
"4022",56.3
"4023",56.3
"4024",56.3
"4025",56.3
"4026",56.3
"4027",56.3
"4028",56.3
"4029",56.3
"4030",56.3
"4031",56.3
"4032",56.3
"4033",56.3
"4034",56.3
"4035",56.3
"4036",56.3
"4037",56.3
"4038",56.3
"4039",56.3
"4040",56.3
"4041",56.3
"4042",56.3
"4043",56.3
"4044",56.3
"4045",56.3
"4046",56.3
"4047",56.3
"4048",56.3
"4049",56.3
"4050",56.3
"4051",56.3
"4052",56.3
"4053",56.3
"4054",56.3
"4055",56.3
"4056",56.3
"4057",56.3
"4058",56.3500000000001
"4059",56.3500000000001
"4060",56.3500000000001
"4061",56.3500000000001
"4062",56.3500000000001
"4063",56.4
"4064",56.4500000000001
"4065",56.5
"4066",56.55
"4067",56.55
"4068",56.55
"4069",56.55
"4070",56.55
"4071",56.55
"4072",56.55
"4073",56.55
"4074",56.55
"4075",56.6000000000001
"4076",56.6000000000001
"4077",56.6000000000001
"4078",56.6000000000001
"4079",56.6000000000001
"4080",56.6000000000001
"4081",56.6000000000001
"4082",56.6000000000001
"4083",56.6000000000001
"4084",56.6000000000001
"4085",56.6000000000001
"4086",56.6000000000001
"4087",56.6000000000001
"4088",56.6000000000001
"4089",56.6000000000001
"4090",56.6000000000001
"4091",56.6000000000001
"4092",56.6000000000001
"4093",56.6000000000001
"4094",56.6000000000001
"4095",56.6000000000001
"4096",56.6000000000001
"4097",56.6000000000001
"4098",56.6000000000001
"4099",56.6000000000001
"4100",56.6000000000001
"4101",56.6000000000001
"4102",56.6000000000001
"4103",56.6000000000001
"4104",56.6000000000001
"4105",56.6000000000001
"4106",56.6000000000001
"4107",56.65
"4108",56.65
"4109",56.65
"4110",56.65
"4111",56.65
"4112",56.65
"4113",56.65
"4114",56.65
"4115",56.65
"4116",56.65
"4117",56.65
"4118",56.65
"4119",56.65
"4120",56.65
"4121",56.65
"4122",56.65
"4123",56.65
"4124",56.65
"4125",56.65
"4126",56.65
"4127",56.65
"4128",56.65
"4129",56.65
"4130",56.65
"4131",56.65
"4132",56.65
"4133",56.65
"4134",56.65
"4135",56.65
"4136",56.65
"4137",56.65
"4138",56.65
"4139",56.65
"4140",56.65
"4141",56.65
"4142",56.65
"4143",56.65
"4144",56.65
"4145",56.65
"4146",56.65
"4147",56.65
"4148",56.65
"4149",56.65
"4150",56.65
"4151",56.65
"4152",56.65
"4153",56.65
"4154",56.65
"4155",56.65
"4156",56.65
"4157",56.65
"4158",56.65
"4159",56.65
"4160",56.65
"4161",56.65
"4162",56.65
"4163",56.65
"4164",56.65
"4165",56.65
"4166",56.65
"4167",56.65
"4168",56.65
"4169",56.65
"4170",56.65
"4171",56.65
"4172",56.65
"4173",56.65
"4174",56.65
"4175",56.65
"4176",56.65
"4177",56.65
"4178",56.65
"4179",56.65
"4180",56.65
"4181",56.65
"4182",56.65
"4183",56.65
"4184",56.65
"4185",56.65
"4186",56.65
"4187",56.65
"4188",56.65
"4189",56.65
"4190",56.65
"4191",56.65
"4192",56.65
"4193",56.65
"4194",56.65
"4195",56.65
"4196",56.65
"4197",56.65
"4198",56.65
"4199",56.65
"4200",56.65
"4201",56.65
"4202",56.65
"4203",56.65
"4204",56.65
"4205",56.65
"4206",56.65
"4207",56.65
"4208",56.65
"4209",56.65
"4210",56.65
"4211",56.65
"4212",56.65
"4213",56.65
"4214",56.65
"4215",56.65
"4216",56.65
"4217",56.65
"4218",56.65
"4219",56.65
"4220",56.65
"4221",56.65
"4222",56.65
"4223",56.65
"4224",56.65
"4225",56.65
"4226",56.65
"4227",56.65
"4228",56.65
"4229",56.65
"4230",56.65
"4231",56.65
"4232",56.65
"4233",56.65
"4234",56.65
"4235",56.65
"4236",56.65
"4237",56.65
"4238",56.65
"4239",56.65
"4240",56.65
"4241",56.65
"4242",56.65
"4243",56.65
"4244",56.65
"4245",56.65
"4246",56.65
"4247",56.65
"4248",56.65
"4249",56.65
"4250",56.65
"4251",56.65
"4252",56.65
"4253",56.65
"4254",56.65
"4255",56.65
"4256",56.65
"4257",56.65
"4258",56.65
"4259",56.65
"4260",56.65
"4261",56.65
"4262",56.65
"4263",56.65
"4264",56.65
"4265",56.65
"4266",56.65
"4267",56.65
"4268",56.65
"4269",56.65
"4270",56.65
"4271",56.65
"4272",56.65
"4273",56.65
"4274",56.65
"4275",56.65
"4276",56.65
"4277",56.7000000000001
"4278",56.7000000000001
"4279",56.7000000000001
"4280",56.7000000000001
"4281",56.7000000000001
"4282",56.7000000000001
"4283",56.7000000000001
"4284",56.7000000000001
"4285",56.7000000000001
"4286",56.7000000000001
"4287",56.7000000000001
"4288",56.7000000000001
"4289",56.7000000000001
"4290",56.7000000000001
"4291",56.7000000000001
"4292",56.7000000000001
"4293",56.7000000000001
"4294",56.7000000000001
"4295",56.7000000000001
"4296",56.7000000000001
"4297",56.7000000000001
"4298",56.7000000000001
"4299",56.7000000000001
"4300",56.7000000000001
"4301",56.7000000000001
"4302",56.7000000000001
"4303",56.7000000000001
"4304",56.7000000000001
"4305",56.7000000000001
"4306",56.7000000000001
"4307",56.7000000000001
"4308",56.7000000000001
"4309",56.7000000000001
"4310",56.7000000000001
"4311",56.7000000000001
"4312",56.7000000000001
"4313",56.7000000000001
"4314",56.7000000000001
"4315",56.7000000000001
"4316",56.7000000000001
"4317",56.7000000000001
"4318",56.7000000000001
"4319",56.7000000000001
"4320",56.7000000000001
"4321",56.7000000000001
"4322",56.7000000000001
"4323",56.7000000000001
"4324",56.7000000000001
"4325",56.7000000000001
"4326",56.7000000000001
"4327",56.7000000000001
"4328",56.7000000000001
"4329",56.7000000000001
"4330",56.7000000000001
"4331",56.7000000000001
"4332",56.7000000000001
"4333",56.7000000000001
"4334",56.7000000000001
"4335",56.7000000000001
"4336",56.7000000000001
"4337",56.7000000000001
"4338",56.7000000000001
"4339",56.7000000000001
"4340",56.7000000000001
"4341",56.7000000000001
"4342",56.7000000000001
"4343",56.7000000000001
"4344",56.7000000000001
"4345",56.7000000000001
"4346",56.7000000000001
"4347",56.7000000000001
"4348",56.7000000000001
"4349",56.7000000000001
"4350",56.7000000000001
"4351",56.7000000000001
"4352",56.7000000000001
"4353",56.7000000000001
"4354",56.7000000000001
"4355",56.7000000000001
"4356",56.7000000000001
"4357",56.7000000000001
"4358",56.7000000000001
"4359",56.7000000000001
"4360",56.7000000000001
"4361",56.7000000000001
"4362",56.7000000000001
"4363",56.7000000000001
"4364",56.7000000000001
"4365",56.7000000000001
"4366",56.7000000000001
"4367",56.7000000000001
"4368",56.7000000000001
"4369",56.7000000000001
"4370",56.7000000000001
"4371",56.7000000000001
"4372",56.7000000000001
"4373",56.7000000000001
"4374",56.7000000000001
"4375",56.7000000000001
"4376",56.7000000000001
"4377",56.7000000000001
"4378",56.7000000000001
"4379",56.7000000000001
"4380",56.7000000000001
"4381",56.7000000000001
"4382",56.7000000000001
"4383",56.7000000000001
"4384",56.7000000000001
"4385",56.7000000000001
"4386",56.7000000000001
"4387",56.7000000000001
"4388",56.7000000000001
"4389",56.7000000000001
"4390",56.7000000000001
"4391",56.7000000000001
"4392",56.7000000000001
"4393",56.7000000000001
"4394",56.7000000000001
"4395",56.7000000000001
"4396",56.7000000000001
"4397",56.7000000000001
"4398",56.7000000000001
"4399",56.7000000000001
"4400",56.7000000000001
"4401",56.7000000000001
"4402",56.7000000000001
"4403",56.7000000000001
"4404",56.7000000000001
"4405",56.7000000000001
"4406",56.7000000000001
"4407",56.7000000000001
"4408",56.7000000000001
"4409",56.7000000000001
"4410",56.7000000000001
"4411",56.7000000000001
"4412",56.7000000000001
"4413",56.7000000000001
"4414",56.7000000000001
"4415",56.7000000000001
"4416",56.7000000000001
"4417",56.7000000000001
"4418",56.7000000000001
"4419",56.7000000000001
"4420",56.7000000000001
"4421",56.7000000000001
"4422",56.7000000000001
"4423",56.7000000000001
"4424",56.7000000000001
"4425",56.7000000000001
"4426",56.7000000000001
"4427",56.7000000000001
"4428",56.7000000000001
"4429",56.7000000000001
"4430",56.75
"4431",56.75
"4432",56.75
"4433",56.75
"4434",56.75
"4435",56.8000000000001
"4436",56.8500000000001
"4437",56.8500000000001
"4438",56.9
"4439",56.9500000000001
"4440",57
"4441",57.0500000000001
"4442",57.1000000000001
"4443",57.15
"4444",57.2000000000001
"4445",57.25
"4446",57.3000000000001
"4447",57.3500000000001
"4448",57.4
"4449",57.4500000000001
"4450",57.5
"4451",57.5500000000001
"4452",57.6000000000001
"4453",57.65
"4454",57.65
"4455",57.65
"4456",57.65
"4457",57.65
"4458",57.7000000000001
"4459",57.75
"4460",57.75
"4461",57.75
"4462",57.8000000000001
"4463",57.8000000000001
"4464",57.8000000000001
"4465",57.8000000000001
"4466",57.8000000000001
"4467",57.8000000000001
"4468",57.8000000000001
"4469",57.8000000000001
"4470",57.8000000000001
"4471",57.8000000000001
"4472",57.8000000000001
"4473",57.8000000000001
"4474",57.8000000000001
"4475",57.8000000000001
"4476",57.8000000000001
"4477",57.8000000000001
"4478",57.8000000000001
"4479",57.8000000000001
"4480",57.8000000000001
"4481",57.8000000000001
"4482",57.8000000000001
"4483",57.8000000000001
"4484",57.8000000000001
"4485",57.8000000000001
"4486",57.8000000000001
"4487",57.8000000000001
"4488",57.8000000000001
"4489",57.8000000000001
"4490",57.8000000000001
"4491",57.8000000000001
"4492",57.8000000000001
"4493",57.8000000000001
"4494",57.8000000000001
"4495",57.8000000000001
"4496",57.8000000000001
"4497",57.8000000000001
"4498",57.8000000000001
"4499",57.8000000000001
"4500",57.8000000000001
"4501",57.8000000000001
"4502",57.8000000000001
"4503",57.8000000000001
"4504",57.8000000000001
"4505",57.8000000000001
"4506",57.8000000000001
"4507",57.8000000000001
"4508",57.8000000000001
"4509",57.8000000000001
"4510",57.8000000000001
"4511",57.8000000000001
"4512",57.8000000000001
"4513",57.8000000000001
"4514",57.8000000000001
"4515",57.8000000000001
"4516",57.8000000000001
"4517",57.8000000000001
"4518",57.8000000000001
"4519",57.8000000000001
"4520",57.8000000000001
"4521",57.8000000000001
"4522",57.8000000000001
"4523",57.8000000000001
"4524",57.8000000000001
"4525",57.8000000000001
"4526",57.8000000000001
"4527",57.8000000000001
"4528",57.8000000000001
"4529",57.8000000000001
"4530",57.8000000000001
"4531",57.8000000000001
"4532",57.8000000000001
"4533",57.8000000000001
"4534",57.8000000000001
"4535",57.8000000000001
"4536",57.8000000000001
"4537",57.8000000000001
"4538",57.8000000000001
"4539",57.8000000000001
"4540",57.8000000000001
"4541",57.8000000000001
"4542",57.8000000000001
"4543",57.8000000000001
"4544",57.8000000000001
"4545",57.8000000000001
"4546",57.8000000000001
"4547",57.8000000000001
"4548",57.8000000000001
"4549",57.8000000000001
"4550",57.8000000000001
"4551",57.8000000000001
"4552",57.8000000000001
"4553",57.8000000000001
"4554",57.8000000000001
"4555",57.8000000000001
"4556",57.8000000000001
"4557",57.8000000000001
"4558",57.8000000000001
"4559",57.8000000000001
"4560",57.8000000000001
"4561",57.8000000000001
"4562",57.8000000000001
"4563",57.8000000000001
"4564",57.8000000000001
"4565",57.8000000000001
"4566",57.8000000000001
"4567",57.8000000000001
"4568",57.8000000000001
"4569",57.8000000000001
"4570",57.8000000000001
"4571",57.8000000000001
"4572",57.8000000000001
"4573",57.8000000000001
"4574",57.8000000000001
"4575",57.8000000000001
"4576",57.8000000000001
"4577",57.8000000000001
"4578",57.8000000000001
"4579",57.8000000000001
"4580",57.8000000000001
"4581",57.8000000000001
"4582",57.8000000000001
"4583",57.8500000000001
"4584",57.9
"4585",57.9500000000001
"4586",58
"4587",58
"4588",58
"4589",58
"4590",58
"4591",58
"4592",58
"4593",58
"4594",58
"4595",58.0500000000001
"4596",58.1000000000001
"4597",58.15
"4598",58.2000000000001
"4599",58.25
"4600",58.3000000000001
"4601",58.3500000000001
"4602",58.4
"4603",58.4500000000001
"4604",58.5
"4605",58.5500000000001
"4606",58.6000000000001
"4607",58.6500000000001
"4608",58.7000000000001
"4609",58.75
"4610",58.8000000000001
"4611",58.8000000000001
"4612",58.8000000000001
"4613",58.8000000000001
"4614",58.8000000000001
"4615",58.8000000000001
"4616",58.8000000000001
"4617",58.8000000000001
"4618",58.8000000000001
"4619",58.8000000000001
"4620",58.8000000000001
"4621",58.8000000000001
"4622",58.8000000000001
"4623",58.8000000000001
"4624",58.8000000000001
"4625",58.8500000000001
"4626",58.8500000000001
"4627",58.8500000000001
"4628",58.8500000000001
"4629",58.8500000000001
"4630",58.8500000000001
"4631",58.8500000000001
"4632",58.8500000000001
"4633",58.8500000000001
"4634",58.8500000000001
"4635",58.8500000000001
"4636",58.8500000000001
"4637",58.8500000000001
"4638",58.9000000000001
"4639",58.9000000000001
"4640",58.9000000000001
"4641",58.9000000000001
"4642",58.9000000000001
"4643",58.9000000000001
"4644",58.9000000000001
"4645",58.9000000000001
"4646",58.9000000000001
"4647",58.9000000000001
"4648",58.9000000000001
"4649",58.9000000000001
"4650",58.9000000000001
"4651",58.9000000000001
"4652",58.9000000000001
"4653",58.9000000000001
"4654",58.9000000000001
"4655",58.9500000000001
"4656",58.9500000000001
"4657",58.9500000000001
"4658",58.9500000000001
"4659",58.9500000000001
"4660",58.9500000000001
"4661",58.9500000000001
"4662",59
"4663",59.0500000000001
"4664",59.0500000000001
"4665",59.1000000000001
"4666",59.1000000000001
"4667",59.1000000000001
"4668",59.1500000000001
"4669",59.2000000000001
"4670",59.25
"4671",59.3000000000001
"4672",59.3500000000001
"4673",59.4000000000001
"4674",59.4500000000001
"4675",59.5
"4676",59.5500000000001
"4677",59.6000000000001
"4678",59.6500000000001
"4679",59.6500000000001
"4680",59.6500000000001
"4681",59.6500000000001
"4682",59.6500000000001
"4683",59.6500000000001
"4684",59.6500000000001
"4685",59.6500000000001
"4686",59.6500000000001
"4687",59.6500000000001
"4688",59.6500000000001
"4689",59.6500000000001
"4690",59.6500000000001
"4691",59.6500000000001
"4692",59.6500000000001
"4693",59.6500000000001
"4694",59.6500000000001
"4695",59.6500000000001
"4696",59.7000000000001
"4697",59.7000000000001
"4698",59.7000000000001
"4699",59.7000000000001
"4700",59.7000000000001
"4701",59.7000000000001
"4702",59.7000000000001
"4703",59.7000000000001
"4704",59.7000000000001
"4705",59.7000000000001
"4706",59.7000000000001
"4707",59.7000000000001
"4708",59.7000000000001
"4709",59.7000000000001
"4710",59.7000000000001
"4711",59.7000000000001
"4712",59.7000000000001
"4713",59.7000000000001
"4714",59.7000000000001
"4715",59.7000000000001
"4716",59.7000000000001
"4717",59.7000000000001
"4718",59.7000000000001
"4719",59.7000000000001
"4720",59.7000000000001
"4721",59.7000000000001
"4722",59.7000000000001
"4723",59.7000000000001
"4724",59.7000000000001
"4725",59.7000000000001
"4726",59.7000000000001
"4727",59.7000000000001
"4728",59.7000000000001
"4729",59.7000000000001
"4730",59.7000000000001
"4731",59.7000000000001
"4732",59.7000000000001
"4733",59.7000000000001
"4734",59.7000000000001
"4735",59.7000000000001
"4736",59.7000000000001
"4737",59.7000000000001
"4738",59.7000000000001
"4739",59.7000000000001
"4740",59.7000000000001
"4741",59.7000000000001
"4742",59.7000000000001
"4743",59.7000000000001
"4744",59.7000000000001
"4745",59.7000000000001
"4746",59.7000000000001
"4747",59.7000000000001
"4748",59.7000000000001
"4749",59.7000000000001
"4750",59.7000000000001
"4751",59.7000000000001
"4752",59.7000000000001
"4753",59.7000000000001
"4754",59.7000000000001
"4755",59.7000000000001
"4756",59.7000000000001
"4757",59.7000000000001
"4758",59.7000000000001
"4759",59.7000000000001
"4760",59.7000000000001
"4761",59.7000000000001
"4762",59.7000000000001
"4763",59.7000000000001
"4764",59.7000000000001
"4765",59.7000000000001
"4766",59.7000000000001
"4767",59.7000000000001
"4768",59.7000000000001
"4769",59.7000000000001
"4770",59.7000000000001
"4771",59.7000000000001
"4772",59.7000000000001
"4773",59.7000000000001
"4774",59.7000000000001
"4775",59.7000000000001
"4776",59.7000000000001
"4777",59.7000000000001
"4778",59.7000000000001
"4779",59.7000000000001
"4780",59.7000000000001
"4781",59.7000000000001
"4782",59.7000000000001
"4783",59.7000000000001
"4784",59.7000000000001
"4785",59.7000000000001
"4786",59.7000000000001
"4787",59.7000000000001
"4788",59.7000000000001
"4789",59.7000000000001
"4790",59.7000000000001
"4791",59.7000000000001
"4792",59.75
"4793",59.75
